1489,Naked Men in Landscape,1923–25,"Munch Museum, Oslo, Norway",,"canvas, oil",100 x 67,1489.jpg
1490,Naked Men in Landscape,1923–25,"Munch Museum, Oslo, Norway",,"canvas, oil",146 x 131,1490.jpg
1491,Portrait of Female Model,1923-33,"Munch Museum, Oslo, Norway",,"canvas, oil",46 x 38,1491.jpg
1492,Portrait of Female Model,1923-26,"Munch Museum, Oslo, Norway",,"wood panel, oil",45 x 37,1492.jpg
1493,"Young Woman in a Blue Dress, Seated",1924,"Munch Museum, Oslo, Norway",,"canvas, oil",92 x 82,1493.jpg
1494,"Two Women, Seated",1924–26,"Munch Museum, Oslo, Norway",,"canvas, oil",80 x 72,1494.jpg
1495,Model in Wicker Chair,1924–25,Private collection,,"canvas, oil",73 x 100,1495.jpg
1496,Model in Wicker Chair,1924–25,"Munch Museum, Oslo, Norway",,"canvas, oil",151 x 120,1496.jpg
1497,Woman in a Blue Dress Pouring Coffee,1924–26,"Munch Museum, Oslo, Norway",,"canvas, oil","100 x 65,5",1497.jpg
1498,Woman in a Blue Dress,1924–26,"Munch Museum, Oslo, Norway",,"canvas, oil",90 x 62,1498.jpg
1499,Woman in a Blue Dress with her Arms over her Head,1924–26,Location unknown,,"canvas, oil","65,5 x 42,5",1499.jpg
1500,Seated Model on the Couch,1924,"Munch Museum, Oslo, Norway",,"canvas, oil",90 x 100,1500.jpg
1501,Seated Model on the Couch,1924–26,"Munch Museum, Oslo, Norway",,"canvas, oil","136,5 x 115,5",1501.jpg
1502,Woman in a Negligé,1924–25,"Munch Museum, Oslo, Norway",,"canvas, oil",100 x 65,1502.jpg
1503,The Gothic Girl,1924,"Private collection, Switzerland",,"canvas, oil",80 x 65,1503.jpg
1504,Birgit Prestøe in the Garden,1924–30,"Munch Museum, Oslo, Norway",,"canvas, oil","79,5 x 69",1504.jpg
1505,Two Women on the Veranda,1924,"Hirshhorn Museum and Sculpture Garden, Smithsonian Institution, Washington DC, USA. Gift from the Joseph H. Hirshhorn Foundation, 1966",,"canvas, oil","90 x 68,5",1505.jpg
1506,Young Woman on the Veranda,1924,Private collection,,"canvas, oil",90 x 68,1506.jpg
1507,Woman in Grey,1924–25,"Munch Museum, Oslo, Norway",,"canvas, oil",180 x 59,1507.jpg
1508,Vampire in the Forest,1924–25,"Munch Museum, Oslo, Norway",,"canvas, oil",200 x 138,1508.jpg
1509,Consolation in the Forest,1924–25,"Munch Museum, Oslo, Norway",,"canvas, oil",215 x 173,1509.jpg
1510,Consolation in the Forest,1924–25,"Munch Museum, Oslo, Norway",,"canvas, oil",100 x 120,1510.jpg
1511,After the Fall,1924–25,"Munch Museum, Oslo, Norway",,"canvas, oil","79,5 x 103,5",1511.jpg
1512,Seated Male Nude in the Forest,1924–25,"Munch Museum, Oslo, Norway",,"canvas, oil",119 x 138,1512.jpg
1513,At Work by the Greenhouse,1924,"no:Stavanger kunstmuseum, Stavanger, Norway",,"canvas, oil","68,5 x 91",1513.jfif
1514,Woman,1924–25,"Munch Museum, Oslo, Norway",,"canvas, oil",203 x 317,1514.jpg
1515,Naked Figures and Sun,1924–25,"Munch Museum, Oslo, Norway",,"canvas, oil",100 x 139,1515.jpg
1516,"Naked Man and Woman, Seated",1924–25,"Munch Museum, Oslo, Norway",,"canvas, oil",68 x 95,1516.jpg
1517,"Naked Man and Woman, Walking",1924–30,"Munch Museum, Oslo, Norway",,"canvas, oil",58 x 42,1517.jpg
1518,The Rainbow,1924,"Munch Museum, Oslo, Norway",,"canvas, oil",113 x 219,1518.jpg
1519,"Birgit Prestøe, Portrait Study",1924–25,"Munch Museum, Oslo, Norway",,"wood panel, oil",35 x 27,1519.jpg
1520,"Nude, Sitting on the Couch",1925–26,"Munch Museum, Oslo, Norway",,"canvas, oil",80 x 70,1520.jpg
1521,"Nude, Sitting on the Couch",1925–26,"Munch Museum, Oslo, Norway",,"canvas, oil",100 x 80,1521.jpg
1522,Nude with Bowed Head,1925–30,Location unknown,,"wood panel, oil","55 x 45,6",1522.jpg
1523,The Wedding of the Bohemian,1925,"Munch Museum, Oslo, Norway",,"canvas, oil","134,5 x 178,5",1523.jpg
1524,The Wedding of the Bohemian,1925–30,"Munch Museum, Oslo, Norway",,"canvas, oil",68 x 90,1524.jpg
1525,The Wedding of the Bohemian,1925–30,"Munch Museum, Oslo, Norway",,"unprimed canvas, oil",74 x 72,1525.jpg
1526,The Wedding of the Bohemian,1925–30,"Munch Museum, Oslo, Norway",,"wood panel, oil","45 x 54,5",1526.jpg
1527,The Death of the Bohemian,1925–26,"Munch Museum, Oslo, Norway",,"canvas, oil",65 x 104,1527.jpg
1528,Oslo Bohemians,1925–26,"Munch Museum, Oslo, Norway",,"canvas, oil",72 x 100,1528.jpg
1529,Oslo Bohemians,1925–26,"Munch Museum, Oslo, Norway",,"canvas, oil",72 x 100,1529.jpg
1530,The Wedding of the Bohemian,1925–30,Private collection,,"wood panel, oil","55,2 x 45,5",1530.jpg
1531,Self-Portrait at the Wedding Table,1925-26,"Munch Museum, Oslo, Norway",,"canvas, oil","65 x 79,5",1531.jpg
1532,Self-Portrait at the Wedding Table,1925-26,"Munch Museum, Oslo, Norway",,"canvas, oil","79 x 64,5",1532.jpg
1533,"Birgit Prestøe, Portrait Study",1925–26,"Munch Museum, Oslo, Norway",,"wood panel, oil",42 x 28,1533.jpg
1534,Self-Portrait with Hand in Pocket,1925–26,"Munch Museum, Oslo, Norway",,"canvas, oil",80 x 60,1534.jpg
1535,Self-Portrait with Dogs,1925–26,"Pola Museum of Art, Hakone, Japan",,"canvas, oil",81 x 100,1535.jpg
1536,Landscape with Red House,1925–26,"Private collection, Switzerland",,"canvas, oil",67 x 90,1536.jpg
1537,The House is Burning!,1925–27,"Munch Museum, Oslo, Norway",,"canvas, oil",80 x 135,1537.jfif
1538,Winter Night,1925–30,"Munch Museum, Oslo, Norway",,"canvas, oil","68,5 x 96",1538.jpg
1539,Mountains,1925,"Munch Museum, Oslo, Norway",,"canvas, oil",67 x 100,1539.jpg
1540,Mountains,1925,"Munch Museum, Oslo, Norway",,"canvas, oil",68 x 80,1540.jpg
1541,House with Mountains in the Background,1925,"Munch Museum, Oslo, Norway",,"canvas, oil",79 x 70,1541.jpg
1542,Naked Women by the Sea,1925–30,"Munch Museum, Oslo, Norway",,"canvas, oil",67 x 90,1542.jpg
1543,Two Women in White on the Beach,1925–30,"Munch Museum, Oslo, Norway",,"canvas, oil",119 x 147,1543.jpg
1544,Standing Nude against Blue Background,1925–30,"Munch Museum, Oslo, Norway",,"canvas, oil","137,5 x 119",1544.jpg
1545,Meeting in Space,1925–29,"Munch Museum, Oslo, Norway",,"canvas, oil",60 x 240,1545.jpg
1546,Draft for a Decoration,1925–29,"Munch Museum, Oslo, Norway",,"canvas, oil and carbon",264 x 40,1546.jpg
1547,Draft for a Decoration,1925–29,"Munch Museum, Oslo, Norway",,"canvas, oil and carbon",264 x 40,1547.jpg
1548,Draft for a Decoration,1925–29,"Munch Museum, Oslo, Norway",,"unprimed paper, oil","99 x 36,5",1548.jpg
1549,Woman with Airdale Terrier,1925,"Munch Museum, Oslo, Norway",,"canvas, oil",120 x 100,1549.jpg
1550,Woman in a Blue Coat,1925,"Munch Museum, Oslo, Norway",,"canvas, oil",79 x 69,1550.jpg
1551,Heinrich C. Hudtwalcker,1925,"Private collection, Switzerland",,"canvas, oil","119,5 x 138",1551.jpg
1552,Heinrich C. Hudtwalcker,1925,"Munch Museum, Oslo, Norway",,"canvas, oil","142 x 146,5",1552.jpg
1553,Heinrich C. Hudtwalcker,1925,"Munch Museum, Oslo, Norway",,"wood panel, oil",27 x 35,1553.jpg
1554,Lucien Dedichen and Jappe Nilssen,1925–26,"Munch Museum, Oslo, Norway",,"canvas, oil","159,5 x 134,5",1554.jpg
1555,Lucien Dedichen and Jappe Nilssen,1925–26,"Munch Museum, Oslo, Norway",,"canvas, oil","80 x 65,5",1555.jpg
1556,Lucien Dedichen,1925–26,"Private collection, São Paulo",,"canvas, oil","101 x 68,5",1556.jpg
1557,Jappe Nilssen in a Wicker Chair,1925–26,Erik M. Vik,,"canvas, oil",78 x 69,1557.jpg
1558,Rolf Stenersen,1925–26,"Munch Museum, Oslo, Norway",,"canvas, oil",110 x 90,1558.jpg
1559,Rolf Stenersen,1925,Location unknown,,"canvas, oil","56 x 48,2",1559.jpg
1560,Winter in Kragerø,1925–31,"Kunsthaus Zürich, Switzerland",,"canvas, oil",137 x 150,1560.jpg
1561,The Sick Child,1925,"Munch Museum, Oslo, Norway",,"canvas, oil",117 x 118,1561.jfif
1562,Ashes,1925,"Munch Museum, Oslo, Norway",,"canvas, oil","139,5 x 200",1562.jpg
1563,The Dance of Life,1925,"Munch Museum, Oslo, Norway",,"canvas, oil",143 x 208,1563.jpg
1564,Woman,192,"Munch Museum, Oslo, Norway",,"canvas, oil",155 x 230,1564.jpg
1565,Summer Evening,1925–27,"Munch Museum, Oslo, Norway",,"canvas, oil",147 x 187,1565.jpg
1566,Life,1925–30,"Munch Museum, Oslo, Norway",,"canvas, oil",133 x 293,1566.jpg
1567,History,1926,"Munch Museum, Oslo, Norway",,"canvas, oil",89 x 236,1567.jpg
1568,Street With Chestnut in Blossom,1925–30,"Munch Museum, Oslo, Norway",,"canvas, oil","104,5 x 79,5",1568.jpg
1569,Street with Chestnut in Blossom,1925–30,Private collection,,"wood panel, oil",55 x 45,1569.jpg
1570,The Red House,1926,Private collection,,"canvas, oil","79,5 x 100",1570.jpg
1571,The Red House,1926,Private collection,,"canvas, oil",110 x 130,1571.jpg
1572,The Red House,1926–30,Axel C. Eitzen,,"wood panel, oil","45,5 x 55",1572.jpg
1573,Spring Landscape with Red House,1926,"Munch Museum, Oslo, Norway",,"canvas, oil",101 x 125,1573.jpg
1574,Spring Landscape with Red House,1926,"Munch Museum, Oslo, Norway",,"canvas, oil","67,5 x 90",1574.jpg
1575,The Red House,1926,"Munch Museum, Oslo, Norway",,"canvas, oil",68 x 90,1575.jpg
1576,The Red House,1926–27,Location unknown,,"canvas, oil","66 x 88,5",1576.jpg
1577,Bathing Men,1926–30,"Munch Museum, Oslo, Norway",,"canvas, oil","159,5 x 261,5",1577.jpg
1578,Bathing Men,1926–30,"Munch Museum, Oslo, Norway",,"canvas, oil",81 x 100,1578.jpg
1579,Self-Portrait with Palette,1926,Private collection,,"canvas, oil",90 x 68,1579.jpg
1580,Self-Portrait in Front of the House Wall,1926,"Munch Museum, Oslo, Norway",,"canvas, oil","91,5 x 73",1580.jpg
1581,Model With Hands Resting on Knees,1926–29,"Munch Museum, Oslo, Norway",,"canvas, oil",90 x 68,1581.jpg
1582,Model with Hands Resting on Knees,1926–29,"Munch Museum, Oslo, Norway",,"canvas, oil",90 x 65,1582.jpg
1583,Woman with Peonies,1926,"Fram Trust, USA",,"canvas, oil",60 x 90,1583.jpg
1584,Woman with Peonies,1926,"Munch Museum, Oslo, Norway",,"canvas, oil",60 x 90,1584.jpg
1585,Woman in the Garden,1926,"Munch Museum, Oslo, Norway",,"canvas, oil",138 x 119,1585.jpg
1586,Three Women in the Garden,1926,"Munch Museum, Oslo, Norway",,"canvas, oil",147 x 120,1586.jpg
1587,Four Women in the Garden,1926,"Munch Museum, Oslo, Norway",,"canvas, oil",72 x 100,1587.jpg
1588,Two Horses in the Forest,1926,"Munch Museum, Oslo, Norway",,"canvas, oil",90 x 72,1588.jpg
1589,Two Women in the Garden,1926,"Munch Museum, Oslo, Norway",,"canvas, oil","67,5 x 89,5",1589.jpg
1590,Two Women in the Garden,1926,"Munch Museum, Oslo, Norway",,"canvas, oil",100 x 130,1590.jpg
1591,The Arbour in Late Autumn,1926–30,"Munch Museum, Oslo, Norway",,"canvas, oil","116,5 x 117",1591.jpg
1592,Still Life with Pumpkin and other Vegetables,1926–30,"Munch Museum, Oslo, Norway",,"canvas, oil","68,5 x 79",1592.jpg
1593,"Still Life with Tomatoes, Leek and Casseroles",1926–30,"Munch Museum, Oslo, Norway",,"canvas, oil",60 x 80,1593.jpg
1594,"Still Life with Tomatoes, Leek and Casseroles",1926–30,"Munch Museum, Oslo, Norway",,"wood panel, oil","49,5 x 61",1594.jpg
1595,Still Life with Cabbage and other Vegetables,1926–30,"Munch Museum, Oslo, Norway",,"wood panel, oil","45,5 x 55",1595.jpg
1596,The Storm: Left Part,1926-27,Probably lost,,?,?,1596.jpg
1597,The Storm: Left Middle Part,1926-27,"Munch Museum, Oslo, Norway",,"canvas, oil",200 x 127,1597.jpg
1598,The Storm: Right Middle Part,1926-27,"Munch Museum, Oslo, Norway",,"canvas, oil",205 x 61,1598.jpg
1599,The Storm: Right Part,1926-27,"Munch Museum, Oslo, Norway",,"canvas, oil",205 x 132,1599.jpg
1600,Naked Man in Rocky Landscape,1926–27,"Munch Museum, Oslo, Norway",,"canvas, oil",126 x 66,1600.jpg
1601,The Rainbow: Fragment,1926–27,"Munch Museum, Oslo, Norway",,"paper, wax pastel",203 x 96,1601.jpg
1602,The Human Mountain: Middle Part,1926-28,"Munch Museum, Oslo, Norway",,"unprimed canvas, carbon and oil",394 x 127,1602.jpg
1603,The Human Mountain: Left Upper Part,1926-28,"Munch Museum, Oslo, Norway",,"unprimed canvas, oil",128 x 129,1603.jpg
1604,The Human Mountain: Left Under Part,1926-28,"Munch Museum, Oslo, Norway",,"unprimed canvas, oil",249 x 135,1604.jpg
1605,The Human Mountain: Right Part,1926-29,"Munch Museum, Oslo, Norway",,"unprimed canvas, oil and carbon",260 x 129,1605.jpg
1606,The Human Mountain: Utter Right Part,1926-28,"Munch Museum, Oslo, Norway",,"unprimed canvas, oil and carbon",161 x 120,1606.jpg
1607,The Human Mountain: Sphinx,1927–28,"Munch Museum, Oslo, Norway",,"canvas, oil",141 x 103,1607.jpg
1608,The Human Mountain: Kneeling Nude,1927–28,"Munch Museum, Oslo, Norway",,"canvas, oil","149,5 x 102,5",1608.jpg
1609,The Human Mountain: Two Graces,1927,"Munch Museum, Oslo, Norway",,"paper, tempera",75 x 101,1609.jpg
1610,Two Graces,1927,"Munch Museum, Oslo, Norway",,"unprimed canvas, tempera",101 x 82,1610.jpg
1611,Two Graces,1927,"Munch Museum, Oslo, Norway",,"canvas, oil",94 x 70,1611.jpg
1612,The Human Mountain: Sunrays,1927–29,"Munch Museum, Oslo, Norway",,"unprimed canvas, wax pastel",123 x 114,1612.jpg
1613,The Human Mountain: Towards the Light,1927–29,"Munch Museum, Oslo, Norway",,"unprimed canvas, oil",300 x 420,1613.jpg
1614,Two Graces,1927–29,"Munch Museum, Oslo, Norway",,"canvas, oil","118,5 x 99,5",1614.jpg
1615,Krotkaja,1927–29,"Munch Museum, Oslo, Norway",,"canvas, oil","1177,5 x 58,5",1615.jpg
1616,Naked Figures,1927–29,"Munch Museum, Oslo, Norway",,"негрунтованная paper, tempera (?)",100 x 72,1616.jpg
1617,Kneeling Female Figure,1927-29,"Munch Museum, Oslo, Norway",,"негрунтованная paper, tempera (?)",100 x 75,1617.jpg
1618,Red House and Spruces,1927,"Munch Museum, Oslo, Norway",,"canvas, oil",93 x 118,1618.jpg
1619,Red House and Spruces,1927,"Munch Museum, Oslo, Norway",,"canvas, oil",100 x 1390,1619.jpg
1620,Dog's Face,1927,"Stenersen Museum, Oslo, Norway. A gift from Rolf E. Stenersen to the city of Oslo",,"wood panel, oil",25 x 32,1620.jpg
1621,Three Men,1927–30,"Munch Museum, Oslo, Norway",,"canvas, oil",58 x 60,1621.jpg
1622,Around the Drinking Table,1927-30,"Munch Museum, Oslo, Norway",,"wood panel, oil",50 x 61,1622.jpg
1623,P.A. Munch's Grave in Rome,1927,"Munch Museum, Oslo, Norway",,"canvas, oil","89 x 73,5",1623.jpg
1624,P.A. Munch's Grave in Rome,1927,"Munch Museum, Oslo, Norway",,"canvas, oil",93 x 72,1624.jpg
1625,Forest Study,1927?,"Munch Museum, Oslo, Norway",,"unprimed carton, oil","48,5 x 57,5",1625.jpg
1626,Evening Mood,Ca. 1927,"Munch Museum, Oslo, Norway",,"canvas, oil",110 x 129,1626.jpg
1627,Frimann Koren,1927,"Munch Museum, Oslo, Norway",,"canvas, oil",65 x 60,1627.jpg
1628,Frimann Koren,1927,"Munch Museum, Oslo, Norway",,"wood panel, lithographic wax pastel and oil",45 x 46,1628.jpg
1629,Maria Agatha Meier,1927,"Munch Museum, Oslo, Norway",,"canvas, oil",115 x 93,1629.jpg
1630,Maria Agatha Meier,1927,Private collection,,"canvas, oil",92 x 73,1630.jpg
1631,The Sick Child,1927,"Munch Museum, Oslo, Norway",,"canvas, oil","117,5 x 120",1631.jpg
1632,The Girls on the Bridge,1927,"Munch Museum, Oslo, Norway",,"canvas, oil",100 x 90,1632.jpg
1633,Forest,1927,"Neue Nationalgalerie, Berlin, Germany",,"canvas, oil","90 x 84,5",1633.jpg
1634,The Fairytale Forest,1927–29,Private collection,,"canvas, oil","85,5 x 80",1634.jpg
1635,Beneath the Red Apples,1927–30,"Munch Museum, Oslo, Norway",,"wood panel, oil","45,5 x 55",1635.jpg
1636,Apple Tree in the Garden at Ekely,1928–29,Private collection,,"canvas, oil","70,5 x 72",1636.jpg
1637,Fredrik Stang,1927–28,"Munch Museum, Oslo, Norway",,"canvas, oil",95 x 110,1637.jpg
1638,Otto Blehr,1927–30,"Storting, Oslo, Norway",,"canvas, oil",190 x 100,1638.jpg
1639,Otto Blehr,1927–30,"Munch Museum, Oslo, Norway",,"canvas, oil",189 x 109,1639.jpg
1640,Winter Forest,1927–30,"Munch Museum, Oslo, Norway",,"wood panel, oil",38 x 46,1640.jpg
1641,Galloping White Horse,1928,"Munch Museum, Oslo, Norway",,"wood panel, oil",49 x 61,1641.jpg
1642,Large Deciduous Tree,1928–30,"Munch Museum, Oslo, Norway",,"wood panel, oil",33 x 24,1642.jpg
1643,Adam and Eve,1928,"Munch Museum, Oslo, Norway",,"canvas, oil",109 x 160,1643.jpg
1644,Adam and Eve,1928,"Munch Museum, Oslo, Norway",,"canvas, oil",65 x 92,1644.jpg
1645,Woman in a Red Dress,1927–30,Private collection,,"colorless canvas, oil",72 x 38,1645.jpg
1646,Woman in the Garden,1928,Location unknown,,"canvas, oil",72 x 59,1646.jpg
1647,Horse Team on a Building Site,1928–29,"Munch Museum, Oslo, Norway",,"paper, watercolor",70 x 100,1647.jpg
1648,Winter Studio under Construction,1929,"Munch Museum, Oslo, Norway",,"canvas, oil",152 x 230,1648.jpg
1649,Building Worker,1929,"Munch Museum, Oslo, Norway",,"canvas, oil",168 x 79,1649.jpg
1650,The Building of the Winter Studio,1929,"Munch Museum, Oslo, Norway",,"canvas, oil and wax pastel","149 x 114,5",1650.jpg
1651,Workers on the Building Site,1929–31,"Munch Museum, Oslo, Norway",,"unprimed canvas, carbon and wax pastel",190 x 125,1651.jpg
1652,Workers on the Building Site,1929–31,"Munch Museum, Oslo, Norway",,"unprimed canvas, wax pastel",184 x 128,1652.jpg
1653,Workers on the Building Site,1929–31,"Munch Museum, Oslo, Norway",,"unprimed canvas, carbon and wax pastel",91 x 125,1653.jpg
1654,Bricklayer,1929,"Munch Museum, Oslo, Norway",,"unprimed canvas, wax pastel",85 x 78,1654.jpg
1655,Kragerø in Spring,1929,"Private collection, USA",,"canvas, oil","98,3 x 94,8",1655.jpg
1656,Kragerø in Spring,1929?,"Harvard Art Museums, Busch-Reisinger Museum, Cambridge, Massachusetts, USA",,"canvas, oil",98 x 95,1656.jpg
1657,Horses Ploughing,1929?,"Munch Museum, Oslo, Norway",,"wood panel, oil",37 x 46,1657.jpg
1658,Bathing Men,1929,"Munch Museum, Oslo, Norway",,"canvas, oil","100,5 x 121",1658.jpg
1659,People Wandering in the Garden,1929–30,"Munch Museum, Oslo, Norway",,"wood panel, oil",49 x 61,1659.jpg
1660,Alma Mater,1929,"Munch Museum, Oslo, Norway",,"canvas, oil",91 x 198,1660.jpg
1661,Jealousy in the Garden,1929–30,"Munch Museum, Oslo, Norway",,"wood panel, oil",50 x 61,1661.jpg
1662,Jealousy in the Garden,1929–30,"Munch Museum, Oslo, Norway",,"canvas, oil",100 x 120,1662.jpg
1663,Woman with Samoyed,1929–30,"Munch Museum, Oslo, Norway",,"canvas, oil",129 x 100,1663.jpg
1664,Woman with Samoyed,1929–30,"Munch Museum, Oslo, Norway",,"unprimed colorless canvas, oil",130 x 100,1664.jpg
1665,Woman with Samoyed,1929–30,"Munch Museum, Oslo, Norway",,"unprimed colorless canvas, oil",117 x 108,1665.jpg
1666,Model in the Garden,1930,"Munch Museum, Oslo, Norway",,"canvas, oil",100 x 80,1666.jpg
1667,Walking in the Garden,1930,Location unknown,,"canvas, oil",?,1667.jpg
1668,Charlotte Corday,1930,"Munch Museum, Oslo, Norway",,"canvas, oil",120 x 80,1668.jpg
1669,Marat in the Bath and Charlotte Corday,1930,"Munch Museum, Oslo, Norway",,"canvas, oil",80 x 120,1669.jpg
1670,Marat in the Bath and Charlotte Corday,1930,"Munch Museum, Oslo, Norway",,"unprimed canvas, oil",83 x 118,1670.jpg
1671,Charlotte Corday,1930,"Munch Museum, Oslo, Norway",,"unprimed colorless canvas, oil",39 x 58,1671.jpg
1672,Winter Night,1930–31,"The Art Museums in Bergen, Norway. Bergen Art Museum (Stenersen's Collection)",,"canvas, oil",72 x 100,1672.jpg
1673,Old Firsherman on Snow-covered Coast,1930,Private collection,,"canvas, oil","100 x 129,5",1673.jpg
1674,Self-Portrait with Wounded Eye,Ca. 1930,"Munch Museum, Oslo, Norway",,"canvas, carbon and oil (and lithographic chalk (?))",90 x 72,1674.jpg
1675,Disturbed Vision,1930,"Munch Museum, Oslo, Norway",,"canvas, oil",80 x 64,1675.jpg
1676,Disturbed Vision,1930,"Munch Museum, Oslo, Norway",,"canvas, oil",80 x 64,1676.jpg
1677,Self-Portrait on the Glass Veranda,1930–33,"Munch Museum, Oslo, Norway",,"wood panel, oil",45 x 55,1677.jpg
1678,Self-Portrait on the Glass Veranda,1930–33,"Munch Museum, Oslo, Norway",,"wood panel, oil and wax pastel",46 x 55,1678.jpg
1679,Woman with Small Boy,1930,"Munch Museum, Oslo, Norway",,"canvas, oil",120 x 100,1679.jpg
1680,Forest with Birch Trunks,1930–35,"Munch Museum, Oslo, Norway",,"wood panel, oil",37 x 45,1680.jpg
1681,Bathing Woman and Children,1930–35,"Munch Museum, Oslo, Norway",,"canvas, oil",93 x 117,1681.jpg
1682,Alma Mater: Figure Study,1930–40,"Munch Museum, Oslo, Norway",,"canvas, oil","101 x 87,5",1682.jpg
1683,Street Workers in Snow,1931–33,"Munch Museum, Oslo, Norway",,"canvas, oil",146 x 205,1683.jpg
1684,Snow Shovellers on the Building Site,1931–33,"Munch Museum, Oslo, Norway",,"canvas, oil","191,5 x 129",1684.jpg
1685,Workers on the Building Site. Draft for a Decoration of Oslo City Hall,1931–33,"Munch Museum, Oslo, Norway",,"unprimed canvas, oil",340 x 570,1685.jpg
1686,Workers in Snow: Five Fragments,1931–33,"Munch Museum, Oslo, Norway",,"unprimed colorless canvas, oil",180 x 250,1686.jpg
1687,Workers in Snow: Fragment,1931–33,"Munch Museum, Oslo, Norway",,"paper, oil",100 x 94,1687.jpg
1688,Street Workers in Snow: Fragment,1931–33,"Munch Museum, Oslo, Norway",,"unprimed colorless canvas, oil",100 x 81,1688.jpg
1689,Summer on Karl Johan,1931,"The Art Museums in Bergen, Norway. Bergen Art Museum (Stenersen's Collection)",,"canvas, oil","54 x 62,5",1689.jpg
1690,The Wave,1931,"Munch Museum, Oslo, Norway",,"canvas, oil",100 x 120,1690.jpg
1691,Fritz H. Frølich,1931,"Munch Museum, Oslo, Norway",,"unprimed carton, oil",87 x 65,1691.jpg
1692,Fritz H. Frølich,1931,Private collection,,"canvas, oil",82 x 72,1692.jpg
1693,Apple Tree in the garden,1932–42,"Munch Museum, Oslo, Norway",,"canvas, oil","100,5 x 77,5",1693.jpg
1694,Man with Horse,1932–40,"Munch Museum, Oslo, Norway",,"canvas, oil",92 x 78,1694.jpg
1695,Henriette Olsen,1932,Private collection,,"canvas, oil",187 x 62,1695.jpg
1696,Henriette Olsen,1932,"Munch Museum, Oslo, Norway",,"canvas, oil",204 x 94,1696.jpg
1697,Henriette Olsen,1932,Private collection,,"canvas, oil and wax pastel","200,5 x 94,5",1697.jpg
1698,Maggie Torkildsen,1932,Private collection,,"canvas, oil and wax pastel","118 x 56,5",1698.jpg
1699,Maggie Torkildsen,1932,"Munch Museum, Oslo, Norway",,"canvas, oil",119 x 60,1699.jpg
1700,The Girl from Nordland,1932,"Munch Museum, Oslo, Norway",,"canvas, oil","149 x 128,5",1700.jpg
1701,The Girl from Nordland: Five Fragments,1932,"Munch Museum, Oslo, Norway",,"unprimed canvas, oil",156 x 98,1701.jpg
1702,The Girl from Nordland,1932,"Munch Museum, Oslo, Norway",,"unprimed canvas, oil",140 x 95,1702.jpg
1703,de:Eberhard Grisebach,1932,"Munch Museum, Oslo, Norway",,"canvas, oil",117 x 100,1703.jpg
1704,de:Eberhard Grisebach,1932,"Munch Museum, Oslo, Norway",,"canvas, oil and carbon",182 x 100,1704.jpg
1705,de:Eberhard Grisebach,1932,"Munch Museum, Oslo, Norway",,"canvas, oil",197 x 101,1705.jpg
1706,de:Eberhard Grisebach,1932,"Munch Museum, Oslo, Norway",,"canvas, oil",197 x 85,1706.jpg
1707,Hanna Brieschke in Åsgårdstrand,1932,"Munch Museum, Oslo, Norway",,"canvas, oil",200 x 86,1707.jpg
1708,Hanna Brieschke in Åsgårdstrand,1932,"Munch Museum, Oslo, Norway",,"unprimed canvas, oil",205 x 105,1708.jpg
1709,The Splitting of Faust,1932–35,"Munch Museum, Oslo, Norway",,"canvas, oil",100 x 117,1709.jpg
1710,The Fight,1932–35,"Munch Museum, Oslo, Norway",,"canvas, oil",105 x 120,1710.jpg
1711,The Fight,1932,"Munch Museum, Oslo, Norway",,"canvas, oil",90 x 120,1711.jpg
1712,Uninvited Guests,1932–35,"Munch Museum, Oslo, Norway",,"canvas, oil",75 x 101,1712.jpg
1713,Rowboats at Åsgårdstrand,1932–33,Location unknown,,"canvas, oil",100 x 75,1713.jpg
1714,Boys Bathing,1932–33,Location unknown,,"canvas, oil",68 x 90,1714.jpg
1715,The Girls on the Bridge,1933–35,"Kimbell Art Museum, Fort Worth, Texas, USA",,"canvas, oil",80 x 69,1715.jpg
1716,Meeting on the Beach,1933–35,"Munch Museum, Oslo, Norway",,"canvas, oil",50 x 80,1716.jpg
1717,Two Women on the Shore,1933–35,"Munch Museum, Oslo, Norway",,"canvas, oil",80 x 81,1717.jpg
1718,Two Women on the Shore,1933–35,"Munch Museum, Oslo, Norway",,"canvas, oil",93 x 118,1718.jpg
1719,Two human Beings. The Lonely Ones,1933–35,"Munch Museum, Oslo, Norway",,"canvas, oil","90,5 x 130",1719.jpg
1720,Jealousy,1933–35,"Munch Museum, Oslo, Norway",,"canvas, oil",78 x 117,1720.jpg
1721,The Women on the Bridge,1934–40,"Munch Museum, Oslo, Norway",,"canvas, oil",110 x 129,1721.jpg
1722,The Red House,1934–35,"Munch Museum, Oslo, Norway",,"canvas, oil",100 x 130,1722.jpg
1723,The Red House,1934–35,"Munch Museum, Oslo, Norway",,"canvas, oil",80 x 105,1723.jpg
1724,Karl Wefring,1934–35,"Munch Museum, Oslo, Norway",,"unprimed canvas, oil",50 x 62,1724.jpg
1725,Karl Wefring,1934–35,"Munch Museum, Oslo, Norway",,"canvas, oil","89,5 x 82",1725.jpg
1726,Annie Stenersen,1934,Axel C. Eitzen,,"canvas, oil","80,3 x 65,3",1726.jpg
1727,Annie Stenersen,1934,"Munch Museum, Oslo, Norway",,"canvas, oil",80 x 60,1727.jpg
1728,Female Head,1934?,"Munch Museum, Oslo, Norway",,"wood panel, oil",19 x 25,1728.jpg
